review_id,product_name,review_title,review_text,text,rating,sentiment,label,source_url
3204,Laptop Stand,Solid quality,It feels well made and has held up well after repeated use. Customer service was not needed.,Solid quality It feels well made and has held up well after repeated use. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
1732,Blender,Happy with it,The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,Happy with it The product arrived on time and matched the description. I would buy it again. Customer service was not needed.,4,Positive,1,compiled_dataset_placeholder
1733,Smart Watch,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. I used it for a few weeks before writing this review.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. I used it for a few weeks before writing this review.,4,Positive,1,compiled_dataset_placeholder
3127,Keyboard,Good everyday product,"This product is convenient, useful, and dependable for daily use.","Good everyday product This product is convenient, useful, and dependable for daily use.",5,Positive,1,compiled_dataset_placeholder
4355,Coffee Maker,Bad purchase,The product arrived with problems and did not function properly. This review is based on regular home use.,Bad purchase The product arrived with problems and did not function properly. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
7207,Smart Watch,Average product,"It does the basic job, but it is not especially impressive. I used it for a few weeks before writing this review.","Average product It does the basic job, but it is not especially impressive. I used it for a few weeks before writing this review.",3,Neutral,2,compiled_dataset_placeholder
4937,Coffee Maker,Returned it,I ended up returning this because it did not work the way I needed it to. The packaging was simple.,Returned it I ended up returning this because it did not work the way I needed it to. The packaging was simple.,2,Negative,0,compiled_dataset_placeholder
2903,Coffee Maker,Worth buying,"The setup was simple, the design is nice, and the performance has been strong so far. Shipping was also reasonable.","Worth buying The setup was simple, the design is nice, and the performance has been strong so far. Shipping was also reasonable.",4,Positive,1,compiled_dataset_placeholder
7045,Keyboard,Fine for basic use,"It is acceptable for simple tasks, but I expected a little more for the price. Customer service was not needed.","Fine for basic use It is acceptable for simple tasks, but I expected a little more for the price. Customer service was not needed.",3,Neutral,2,compiled_dataset_placeholder
38,Water Bottle,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. I used it for a few weeks before writing this review.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. I used it for a few weeks before writing this review.,4,Positive,1,compiled_dataset_placeholder
587,Noise Cancelling Earbuds,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
